Release Name	Release Meta Language	Orchard Artist	Artist Country	Subaccount Name	Artist URL	Release Artist(s)-Primary Artist(s)	Release Artist(s)-Featuring(s)	Release Artist(s)-Remixer(s)	Release Artist(s)-Composer(s)	Release Artist(s)-Orchestra(s)	Release Artist(s)-Ensemble(s)	Release Artist(s)-Conductor(s)	Release Date	Sale Start Date	iTunes Pre-Order	iTunes Pre-Order Date	Preorder Preview	Release iTunes Pricing	Release Amazon Pricing	Format: Full Length / EP / Single	Imprint	Genre	Sub-genre	[C] Information	Digital UPC	Manufacturer's UPC	Folder Name / Label Catalog Number	Release Version	File Name	Volume	Track No.	Track Name	Meta Language	Version	Track Artist	Track Artist(s) - Featuring(s)	Track Artist(s) - Remixer(s)	Track Artist(s) - Composer(s)	Track Artist(s) - Orchestra(s)	Track Artist(s) - Ensemble(s)	Track Artist(s) - Conductor(s)	Track iTunes Pricing	Track Amazon Pricing	Explicit (No/Yes/Clean)	ISRC	3rd Party Publisher? (Yes/No)	[P] Information	Songwriter(s)	Publisher(s)	Only Include/Only Exclude?	Territories (ISO Codes)
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_8.wav	1	8	The Walled Coves of Ravenscraig	English		Jackie Leven							Front	Frontline	No	GBCEJ0599381	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_9.wav	1	9	Sad Polish Song	English		Jackie Leven							Front	Frontline	No	GBCEJ0599380	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_10.wav	1	10	Sexual Danger	English		Jackie Leven							Front	Frontline	No	GBCEJ0599379	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_11.wav	1	11	Jim O Windygates	English		Jackie Leven							Front	Frontline	No	GBCEJ0599378	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_12.wav	1	12	Mad As the Mist and Snow	English		Jackie Leven							Front	Frontline	No	GBCEJ0599377	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_13.wav	1	13	Kirkconnell Flow	English		Jackie Leven							Front	Frontline	No	GBCEJ0599376	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_14.wav	1	14	Listening to Crows Pray	English		Jackie Leven							Front	Frontline	No	GBCEJ0599375	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_15.wav	1	15	Sir Patrick Spens	English		Jackie Leven							Front	Frontline	No	GBCEJ0599374	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
Fairytales for Hardmen	English	Jackie Leven	United Kingdom			Jackie Leven							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Folk	Folk	1997 1997 Cooking Vinyl		711297151527	COOKCD115		711297151527_1_16.wav	1	16	Sunflower	English		Jackie Leven							Front	Frontline	No	GBCEJ0599373	No	1997 1997 Cooking Vinyl	0		Only Include	DZ|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CD|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MU|MR|MA|MZ|NA|NE|NG|RW|ST|SN|SL|SC|SO|ZA|SZ|SD|TZ|TG|TN|UG|ZM|EH|ZW|AQ|BV|TF|HM|GS|AF|AZ|BH|BD|BT|IO|BN|KH|CN|CX|CC|HK|CC|IN|ID|IR|IQ|JP|JO|KW|LA|LB|MO|MY|MV|MN|MM|NP|KP|OM|PK|PS|PH|QA|SA|SG|KR|LK|SY|TW|TH|TL|AE|VN|YE|AX|AL|AD|AM|AT|BY|BE|BA|BG|HR|CY|CZ|DK|EE|FO|FI|FR|GE|DE|GL|GI|GR|GG|VA|HU|IS|IE|IM|IL|IT|JE|KZ|KG|LV|LI|LT|LU|MK|MT|YT|MD|MC|NL|NO|PL|PT|RE|RO|RU|SH|SM|CS|SK|SI|ES|SJ|SE|CH|TJ|TR|TM|UA|GB|UZ|AI|AG|AW|BS|BZ|BB|BM|CA|KY|CR|CU|DM|DO|SV|GD|GP|HT|GT|HN|JM|MQ|MX|UM|MS|NI|AN|PA|PR|KN|LC|PM|VC|TT|TC|US|VG|VI|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|WS|SB|TK|TO|VU|TV|WF|AR|BO|BR|CL|CO|EC|FK|GF|GY|PY|PE|SR|UY|VE
A World Without Dave	English	Carter the Unstoppable Sex Machine	United Kingdom			Carter the Unstoppable Sex Machine							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1997 Cooking Vinyl		711297152029	15422		711297152029_1_1.wav	1	1	Broken Down in Broken Town	English		Carter the Unstoppable Sex Machine							Mid	Midline	No	GBCEJ0599363	No	1997 Cooking Vinyl	0		Only Include	GB|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|SB|TK|TO|TV|VU|WF|WS|JE|IM|AX|GG|DZ|SH|MO|AQ|BV|IO|TF|HM|GS|UM|PS|CD|TL|CC|GE|IN|ID|IR|IQ|IL|JP|JO|KZ|KP|KR|KW|KG|LA|LB|MY|MV|MN|MM|NP|OM|PK|PH|QA|SA|SG|LK|SY|TW|TJ|TH|TR|TM|AE|UZ|VN|YE|AL|AD|AT|BY|BE|BA|BG|HR|CZ|DK|EE|FO|FI|FR|DE|GI|GR|VA|HU|IS|IE|IT|LV|LI|CX|HK|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SC|SL|SO|ZA|SD|SZ|TZ|TG|TN|UG|EH|ZM|ZW|AI|AG|AR|AW|BS|BB|BZ|BM|BO|BR|VG|CA|KY|CL|CO|CR|CU|DM|DO|EC|SV|FK|GF|GL|GD|GP|GT|GY|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|LT|LU|MK|MT|MD|MC|NL|NO|PL|PT|RO|SM|SK|RU|CY|SI|ES|SJ|SE|CH|UA|CS
A World Without Dave	English	Carter the Unstoppable Sex Machine	United Kingdom			Carter the Unstoppable Sex Machine							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1997 Cooking Vinyl		711297152029	15422		711297152029_1_2.wav	1	2	A World Without Dave	English		Carter the Unstoppable Sex Machine							Mid	Midline	No	GBCEJ0599362	No	1997 Cooking Vinyl	0		Only Include	GB|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|SB|TK|TO|TV|VU|WF|WS|JE|IM|AX|GG|DZ|SH|MO|AQ|BV|IO|TF|HM|GS|UM|PS|CD|TL|CC|GE|IN|ID|IR|IQ|IL|JP|JO|KZ|KP|KR|KW|KG|LA|LB|MY|MV|MN|MM|NP|OM|PK|PH|QA|SA|SG|LK|SY|TW|TJ|TH|TR|TM|AE|UZ|VN|YE|AL|AD|AT|BY|BE|BA|BG|HR|CZ|DK|EE|FO|FI|FR|DE|GI|GR|VA|HU|IS|IE|IT|LV|LI|CX|HK|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SC|SL|SO|ZA|SD|SZ|TZ|TG|TN|UG|EH|ZM|ZW|AI|AG|AR|AW|BS|BB|BZ|BM|BO|BR|VG|CA|KY|CL|CO|CR|CU|DM|DO|EC|SV|FK|GF|GL|GD|GP|GT|GY|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|LT|LU|MK|MT|MD|MC|NL|NO|PL|PT|RO|SM|SK|RU|CY|SI|ES|SJ|SE|CH|UA|CS
A World Without Dave	English	Carter the Unstoppable Sex Machine	United Kingdom			Carter the Unstoppable Sex Machine							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1997 Cooking Vinyl		711297152029	15422		711297152029_1_3.wav	1	3	Before the War	English		Carter the Unstoppable Sex Machine							Mid	Midline	No	GBCEJ0599361	No	1997 Cooking Vinyl	0		Only Include	GB|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|SB|TK|TO|TV|VU|WF|WS|JE|IM|AX|GG|DZ|SH|MO|AQ|BV|IO|TF|HM|GS|UM|PS|CD|TL|CC|GE|IN|ID|IR|IQ|IL|JP|JO|KZ|KP|KR|KW|KG|LA|LB|MY|MV|MN|MM|NP|OM|PK|PH|QA|SA|SG|LK|SY|TW|TJ|TH|TR|TM|AE|UZ|VN|YE|AL|AD|AT|BY|BE|BA|BG|HR|CZ|DK|EE|FO|FI|FR|DE|GI|GR|VA|HU|IS|IE|IT|LV|LI|CX|HK|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SC|SL|SO|ZA|SD|SZ|TZ|TG|TN|UG|EH|ZM|ZW|AI|AG|AR|AW|BS|BB|BZ|BM|BO|BR|VG|CA|KY|CL|CO|CR|CU|DM|DO|EC|SV|FK|GF|GL|GD|GP|GT|GY|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|LT|LU|MK|MT|MD|MC|NL|NO|PL|PT|RO|SM|SK|RU|CY|SI|ES|SJ|SE|CH|UA|CS
A World Without Dave	English	Carter the Unstoppable Sex Machine	United Kingdom			Carter the Unstoppable Sex Machine							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1997 Cooking Vinyl		711297152029	15422		711297152029_1_4.wav	1	4	Nowhere Fast	English		Carter the Unstoppable Sex Machine							Mid	Midline	No	GBCEJ0599360	No	1997 Cooking Vinyl	0		Only Include	GB|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|SB|TK|TO|TV|VU|WF|WS|JE|IM|AX|GG|DZ|SH|MO|AQ|BV|IO|TF|HM|GS|UM|PS|CD|TL|CC|GE|IN|ID|IR|IQ|IL|JP|JO|KZ|KP|KR|KW|KG|LA|LB|MY|MV|MN|MM|NP|OM|PK|PH|QA|SA|SG|LK|SY|TW|TJ|TH|TR|TM|AE|UZ|VN|YE|AL|AD|AT|BY|BE|BA|BG|HR|CZ|DK|EE|FO|FI|FR|DE|GI|GR|VA|HU|IS|IE|IT|LV|LI|CX|HK|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SC|SL|SO|ZA|SD|SZ|TZ|TG|TN|UG|EH|ZM|ZW|AI|AG|AR|AW|BS|BB|BZ|BM|BO|BR|VG|CA|KY|CL|CO|CR|CU|DM|DO|EC|SV|FK|GF|GL|GD|GP|GT|GY|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|LT|LU|MK|MT|MD|MC|NL|NO|PL|PT|RO|SM|SK|RU|CY|SI|ES|SJ|SE|CH|UA|CS
A World Without Dave	English	Carter the Unstoppable Sex Machine	United Kingdom			Carter the Unstoppable Sex Machine							1/1/1997	11/15/2016				Mid/Front	Frontline	Full Length	Cooking Vinyl	Rock	Alternative	1997 Cooking Vinyl		711297152029	15422		711297152029_1_5.wav	1	5	Johnny Cash	English		Carter the Unstoppable Sex Machine							Mid	Midline	No	GBCEJ0599359	No	1997 Cooking Vinyl	0		Only Include	GB|AS|AU|CK|FJ|PF|GU|KI|MH|FM|NR|NC|NZ|NU|NF|MP|PW|PG|PN|SB|TK|TO|TV|VU|WF|WS|JE|IM|AX|GG|DZ|SH|MO|AQ|BV|IO|TF|HM|GS|UM|PS|CD|TL|CC|GE|IN|ID|IR|IQ|IL|JP|JO|KZ|KP|KR|KW|KG|LA|LB|MY|MV|MN|MM|NP|OM|PK|PH|QA|SA|SG|LK|SY|TW|TJ|TH|TR|TM|AE|UZ|VN|YE|AL|AD|AT|BY|BE|BA|BG|HR|CZ|DK|EE|FO|FI|FR|DE|GI|GR|VA|HU|IS|IE|IT|LV|LI|CX|HK|AO|BJ|BW|BF|BI|CM|CV|CF|TD|KM|CG|CI|DJ|EG|GQ|ER|ET|GA|GM|GH|GN|GW|KE|LS|LR|LY|MG|MW|ML|MR|MU|YT|MA|MZ|NA|NE|NG|RE|RW|ST|SN|SC|SL|SO|ZA|SD|SZ|TZ|TG|TN|UG|EH|ZM|ZW|AI|AG|AR|AW|BS|BB|BZ|BM|BO|BR|VG|CA|KY|CL|CO|CR|CU|DM|DO|EC|SV|FK|GF|GL|GD|GP|GT|GY|CN|KH|BN|BT|BD|BH|AZ|AM|AF|VI|VE|UY|US|TC|TT|SR|VC|PM|LC|KN|PR|PE|PY|PA|NI|AN|MS|MX|MQ|JM|HN|HT|LT|LU|MK|MT|MD|MC|NL|NO|PL|PT|RO|SM|SK|RU|CY|SI|ES|SJ|SE|CH|UA|CS
